AÑO,CENTRO DIRECTIVO,CONCEPTO ECONÓMICO,IMPORTE
2020,RECTORADO,Gastos diversos: Atenciones protoc. y represent.,134.75
2020,SECRETARIA GENERAL Y SERVICIOS JURIDICOS,Gastos diversos: Reuniones y conferencias (C.Insc),200.0
2020,SERVICIO INTEGRADO DE EMPLEO,Gastos de viajes por gestión y representación,179.98
2020,SERVICIO INTEGRADO DE EMPLEO,Suministros de otros productos,18.0
2020,SERVICIO INTEGRADO DE EMPLEO,Trabajos por otras empresas: Otros,120.5
2020,SERVICIO INTEGRADO DE EMPLEO,Transp. y comunic.: Otros serv. de transporte,34.4
2021,ALUMNADO,Compras de material de oficina no inventariable,158.69
2021,ALUMNADO,Gastos Bancarios: Comisiones,30.0
2021,ALUMNADO,Gastos de viajes de alumnos,4995.54
2021,ALUMNADO,Gastos diversos: Atenciones protoc. y represent.,74.2
2021,ALUMNADO,Gastos diversos: Publicidad y propaganda,415.93
2021,ALUMNADO,Gastos diversos: Reuniones y conferencias (C.Ins),4790.34
2021,ALUMNADO,Otros Gastos diversos,245.36
2021,ALUMNADO,Primas de seguros: De vehículos,291.92
2021,ALUMNADO,Suministros de material de laboratorio,15706.38
2021,ALUMNADO,Suministros de otros productos,74.62
2021,ALUMNADO,Suministros de vestuario,318.24
2021,ALUMNADO,Trab.por ot. empr.: Estudios y trabajos técnicos,1710.93
2021,ALUMNADO,Trabajos por otras empresas: Limpieza y aseo,157.76
2021,ALUMNADO,Trabajos por otras empresas: Otros,29.15
2021,ALUMNADO,Transp. y comunic.: Otros serv. de transporte,27.01
2021,ALUMNADO,Tributos de carácter estatal,481.95
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Compras de libros y otras publicaciones,13.48
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Compras de material informático no inventariable,8938.89
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos de viajes por docencia,3154.06
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos diversos: Atenciones protoc. y represent.,65.26
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos diversos: Reuniones y conferencias (C.Insc),229.55
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Licencias de uso de software,1021.75
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Repar. y conserv. de equi.procesos de información,8650.93
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Reparación y conservación de otros bienes,1004.23
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Suministros de material de limpieza,10.44
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Suministros de otros productos,137.57
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Trab.por ot. empr.: Estudios y trabajos técnicos,126.65
2021,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Trabajos por otras empresas: Otros,163.08
2021,BIBLIOTECA,Compras de libros y otras publicaciones,276.77
2021,BIBLIOTECA,Gastos diversos: Reuniones y conferencias (C.Insc),1725.01
2021,BIBLIOTECA,Trabajos por otras empresas: Otros,75.0
2021,CAMPUS Y SOSTENIBILIDAD,Otros Gastos diversos,4.14
2021,CAMPUS Y SOSTENIBILIDAD,Suministros de combustibles,1352.89
2021,CAMPUS Y SOSTENIBILIDAD,Suministros de otros productos,375.9
2021,CAMPUS Y SOSTENIBILIDAD,Trabajos por otras empresas: Otros,42.98
2021,CAMPUS Y SOSTENIBILIDAD,Tributos de carácter local,281.8
2021,CULTURA,Compras de material audiovisual no inventariable,38.85
2021,CULTURA,Otros Gastos diversos,2205.82
2021,CULTURA,Primas de seguros: De otros riesgos,1331.91
2021,CULTURA,Suministros de material de laboratorio,211.82
2021,CULTURA,Suministros de otros productos,301.42
2021,CULTURA,Trab.por ot. empr.: Estudios y trabajos técnicos,24.08
2021,DEPORTES,"Gastos en viajes deportivos, culturales y sociales",712.49
2021,DEPORTES,Otros Gastos diversos,168.28
2021,DEPORTES,Primas de seguros: De otro inmovilizado,1287.93
2021,DEPORTES,Reparación y conservación de utillaje,96.8
2021,DEPORTES,Suministros de combustibles,274.92
2021,DEPORTES,Suministros de material deportivo,187.59
2021,DEPORTES,Suministros de otros productos,619.33
2021,DEPORTES,Transp. y comunic.: Otros serv. de transporte,46.75
2021,DEPORTES,Tributos de carácter estatal,107.46
2021,DEPORTES,Tributos de carácter local,168.93
2021,DPTO DE INGENIERIA TEXTIL Y PAPELERA,Gastos Bancarios:Comisiones,3.0
2021,DPTO DE INGENIERIA TEXTIL Y PAPELERA,Suministros de material de laboratorio,451.84
2021,DPTO DE INGENIERIA TEXTIL Y PAPELERA,Suministros de otros productos,5.95
2021,DPTO DE TECNOLOGIA DE ALIMENTOS,Gastos diversos: Reuniones y conferencias (C.Insc),356.4
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Conservación de otro inmovilizado material,294.03
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,"Dietas, locomoción y traslados",192.46
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Estudios y trabajos técnicos,531.99
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Licencias de uso de software,1153.54
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Reuniones y conferencias (Cuotas inscripción),1111.56
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Seguros de vehiculos,657.51
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Suministros de material de laboratorio,569.26
2021,DTOR INSTITUTO CMT  MOTORES TERMICOS,Trabajos por otras empresas: Otros,869.32
2021,EPS ALCOY,Conservación y reparación: De mat. de transporte,134.81
2021,EPS ALCOY,Gastos bancarios: Comisiones,6.0
2021,EPS ALCOY,Gastos de viajes de alumnos,6272.34
2021,EPS ALCOY,Gastos diversos: Atenciones protoc. y represent.,3043.71
2021,EPS ALCOY,Gastos diversos: Reuniones y conferencias (C.Insc),2955.0
2021,EPS ALCOY,Gastos en fotocopias,89.35
2021,EPS ALCOY,Licencias de uso de software,694.29
2021,EPS ALCOY,Otros Gastos diversos,11.32
2021,EPS ALCOY,Primas de seguros: De vehículos,884.47
2021,EPS ALCOY,Suministros de combustibles,467.8
2021,EPS ALCOY,Suministros de otros productos,1103.43
2021,EPS ALCOY,Trabajos por otras empresas: Otros,251.54
2021,EPS ALCOY,Transportes y comunicaciones: Correo y mensajería,2.5
2021,EPS ALCOY,Tributos de carácter autonómico,20.6
2021,EPS ALCOY,Tributos de carácter local,2809.93
2021,EPS GANDIA,Arrendamientos de utillaje,116.49
2021,EPS GANDIA,Compras de material de oficina no inventariable,150.0
2021,EPS GANDIA,Gastos de viajes por gestión y representación,415.51
2021,EPS GANDIA,Gastos diversos: Atenciones protoc. y represent.,1983.55
2021,EPS GANDIA,Reparación y conservación de maquinaria,45.12
2021,EPS GANDIA,Suministros de material de laboratorio,21.93
2021,EPS GANDIA,Suministros de otros productos,72.6
2021,EPS GANDIA,Trabajos por otras empresas: Limpieza y aseo,480.0
2021,EPS GANDIA,Transportes y comunicaciones: Correo y mensajería,125.15
2021,ESCOLA D'ESTIU,Compras de material de oficina no inventariable,18.13
2021,ESCOLA D'ESTIU,"Gastos en viajes deportivos, culturales y sociales",2757.0
2021,ESCOLA D'ESTIU,Primas de seguros: De otros riesgos,433.8
2021,ESCOLA D'ESTIU,Suministros de combustibles,846.85
2021,ESCOLA D'ESTIU,Suministros de material deportivo,337.56
2021,ESCOLA D'ESTIU,Suministros de otros productos,4673.65
2021,ESCOLA D'ESTIU,Trab.por ot. empr.: Estudios y trabajos técnicos,1263.53
2021,ESCOLA D'ESTIU,Trabajos por otras empresas: Otros,685.4
2021,ESCOLA D'ESTIU,Transp. y comunic.: Otros serv. de transporte,45.0
2021,ESCOLA D'ESTIU,Tributos de carácter local,180.65
2021,FACULTAD DE ADMÓN Y DIREC DE EMPRESAS,Gastos diversos: Reuniones y conferencias (C.Insc),1115.0
2021,FACULTAD DE BELLAS ARTES,Otros Gastos diversos,102.4
2021,FACULTAD DE BELLAS ARTES,Suministros de material de laboratorio,91.74
2021,FACULTAD DE BELLAS ARTES,Suministros de otros productos,320.83
2021,FACULTAD DE BELLAS ARTES,Tributos de carácter local,332.55
2021,INSTITUTO NTC,Conservación de instalaciones técnicas,1700.64
2021,INSTITUTO NTC,Gastos Bancarios: Comisiones,232.89
2021,INSTITUTO NTC,Reuniones y conferencias (Cuotas inscripción),736.91
2021,INSTITUTO NTC,Suministros de material de laboratorio,6668.02
2021,INSTITUTO NTC,Trabajos por otras empresas: Otros,7844.21
2021,INSTITUTO NTC,otros gastos diversos,14011.59
2021,IUM DE TECNOLOGIA QUIMICA,Actos protocolarios y de representación,112.2
2021,IUM DE TECNOLOGIA QUIMICA,Conservación de mobiliario y enseres,100.01
2021,IUM DE TECNOLOGIA QUIMICA,Licencias de uso de software,480.82
2021,IUM DE TECNOLOGIA QUIMICA,Reuniones y conferencias (Cuotas inscripción),7717.64
2021,IUM DE TECNOLOGIA QUIMICA,Seguros de vehiculos,579.28
2021,IUM DE TECNOLOGIA QUIMICA,Suministros de material de laboratorio,18895.67
2021,IUM DE TECNOLOGIA QUIMICA,Suministros de material de limpieza,77.75
2021,IUM DE TECNOLOGIA QUIMICA,Suministros de otros productos,192.98
2021,IUM DE TECNOLOGIA QUIMICA,Trabajos por otras empresas: Otros,846.15
2021,IUM DE TECNOLOGIA QUIMICA,Tributos,134.98
2021,IUM DE TECNOLOGIA QUIMICA,otros gastos diversos,77.08
2021,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Gastos diversos: Atenciones protoc. y represent.,7309.55
2021,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Trabajos por otras empresas: Otros,1498.08
2021,PROMOCIÓN Y APOYO A INVESTIG Y TRANSFER,Trabajos por otras empresas: Otros,9104.04
2021,RECTORADO,Gastos de viajes por gestión y representación,743.51
2021,RECTORADO,Gastos diversos: Atenciones protoc. y represent.,322.69
2021,SERVICIO INTEGRADO DE EMPLEO,Gastos de viajes por gestión y representación,240.49
2021,SERVICIO INTEGRADO DE EMPLEO,Gastos diversos: Atenciones protoc. y represent.,747.99
2021,SERVICIO INTEGRADO DE EMPLEO,Gastos diversos: Reuniones y conferencias (C.Insc),421.25
2021,SERVICIO INTEGRADO DE EMPLEO,Otros Gastos diversos,56.55
2021,SERVICIO INTEGRADO DE EMPLEO,Suministros de otros productos,9.0
2021,SERVICIO INTEGRADO DE EMPLEO,Trab.por ot. empr.: Estudios y trabajos técnicos,60.5
2021,SERVICIO INTEGRADO DE EMPLEO,Trabajos por otras empresas: Otros,19.8
2021,SERVICIO INTEGRADO DE EMPLEO,Transp. y comunic.: Otros serv. de transporte,10.5
2022,ACCIÓN INTERNACIONAL,Transportes y comunicaciones: Correo y mensajería,5.03
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Compras de libros y otras publicaciones,1034.37
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Compras de material informático no inventariable,121.7
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos de viajes por docencia,10453.86
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos diversos: Atenciones protoc. y represent.,87.4
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Gastos diversos: Reuniones y conferencias (C.Insc),2465.34
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Licencias de uso de software,1567.77
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Otros Gastos diversos,566.46
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Repar. y conserv. de equi.procesos de información,3834.78
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Reparación y conservación de otros bienes,337.12
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Suministros de material de laboratorio,5890.41
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Suministros de otros productos,71.14
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Trab.por ot. empr.: Estudios y trabajos técnicos,214.07
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Trabajos por otras empresas: Otros,45.32
2022,AREA DE SISTEMAS DE INFORMACION Y COMUNICACION,Transp. y comunic.: Otros serv. de transporte,36.0
2022,BIBLIOTECA,Compras de libros y otras publicaciones,168.2
2022,BIBLIOTECA,Gastos diversos: Reuniones y conferencias (C.Insc),535.0
2022,CAMPUS Y SOSTENIBILIDAD,Gastos diversos: Atenciones protoc. y represent.,301.0
2022,CAMPUS Y SOSTENIBILIDAD,Otros Gastos diversos,4.18
2022,CAMPUS Y SOSTENIBILIDAD,Suministros de combustibles,1844.46
2022,CAMPUS Y SOSTENIBILIDAD,Trabajos por otras empresas: Otros,48.55
2022,CAMPUS Y SOSTENIBILIDAD,Tributos de carácter autonómico,3521.17
2022,CAMPUS Y SOSTENIBILIDAD,Tributos de carácter local,186.18
2022,CENTRO DE COOPERACIÓN AL DESARROLLO,Compras de material de oficina no inventariable,481.52
2022,CENTRO DE COOPERACIÓN AL DESARROLLO,Compras de material informático no inventariable,317.19
2022,CENTRO DE COOPERACIÓN AL DESARROLLO,Gastos diversos: Reuniones y conferencias (C.Ins),130.0
2022,CENTRO DE COOPERACIÓN AL DESARROLLO,Licencias de uso de software,182.85
2022,CULTURA,Arrendamientos de otros bienes,839.99
2022,CULTURA,Gastos de viajes personal externo a la UPV,4906.28
2022,CULTURA,"Gastos diversos: Cursos, cursillos y conferencias",410.53
2022,CULTURA,Otros Gastos diversos,2766.31
2022,CULTURA,Primas de seguros: De otros riesgos,304.63
2022,CULTURA,Reparación y conservación de otros bienes,153.9
2022,CULTURA,Suministros de material de laboratorio,42.37
2022,CULTURA,Suministros de otros productos,603.85
2022,CULTURA,Trabajos por otras empresas: Otros,120.52
2022,DEPORTES,Gastos diversos: Atenciones protoc. y represent.,1017.87
2022,DEPORTES,Gastos diversos: Reuniones y conferencias (C.Insc),185.0
2022,DEPORTES,Gastos en fotocopias,2.7
2022,DEPORTES,"Gastos en viajes deportivos, culturales y sociales",1318.17
2022,DEPORTES,Otros Gastos diversos,390.63
2022,DEPORTES,Suministros de combustibles,566.52
2022,DEPORTES,Suministros de material deportivo,1010.34
2022,DEPORTES,Suministros de otros productos,290.17
2022,DEPORTES,Tributos de carácter estatal,138.98
2022,DEPORTES,Tributos de carácter local,222.22
2022,DPTO DE COMUNICACIONES,Gastos diversos: Atenciones protoc. y represent.,1623.5
2022,DPTO DE INGENIERIA TEXTIL Y PAPELERA,Suministros de material de laboratorio,317.5
2022,DPTO DE INGENIERIA TEXTIL Y PAPELERA,Suministros de otros productos,25.28
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,Actos protocolarios y de representación,1430.39
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,"Dietas, locomoción y traslados",1764.62
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,Reuniones y conferencias (Cuotas inscripción),3120.09
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,Suministros de material de laboratorio,3092.76
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,Trabajos por otras empresas: Otros,217.65
2022,DTOR INSTITUTO CMT  MOTORES TERMICOS,otros gastos diversos,219.78
2022,EPS ALCOY,Gastos de viajes de alumnos,1178.14
2022,EPS ALCOY,Gastos diversos: Atenciones protoc. y represent.,4126.19
2022,EPS ALCOY,Gastos diversos: Reuniones y conferencias (C.Insc),830.0
2022,EPS ALCOY,Licencias de uso de software,135.44
2022,EPS ALCOY,Otros Gastos diversos,399.63
2022,EPS ALCOY,Primas de seguros: De vehículos,771.13
2022,EPS ALCOY,Suministros de combustibles,1350.86
2022,EPS ALCOY,Suministros de otros productos,255.77
2022,EPS ALCOY,Transportes y comunicaciones: Correo y mensajería,2.5
2022,EPS ALCOY,Tributos de carácter local,3902.17
2022,EPS GANDIA,Gastos diversos: Atenciones protoc. y represent.,2388.51
2022,EPS GANDIA,Reparación y conservación de otros bienes,186.34
2022,EPS GANDIA,Suministros de otros productos,1296.9
2022,EPS GANDIA,Trabajos por otras empresas: Limpieza y aseo,480.0
2022,ESCOLA D'ESTIU,Gastos diversos: Atenciones protoc. y represent.,176.0
2022,ESCOLA D'ESTIU,Gastos diversos: Publicidad y propaganda,1021.24
2022,ESCOLA D'ESTIU,"Gastos en viajes deportivos, culturales y sociales",15072.85
2022,ESCOLA D'ESTIU,Reparación y conservación de maquinaria,605.67
2022,ESCOLA D'ESTIU,Reparación y conservación de otros bienes,370.01
2022,ESCOLA D'ESTIU,Suministros de combustibles,1935.22
2022,ESCOLA D'ESTIU,Suministros de otros productos,4569.57
2022,ESCOLA D'ESTIU,Suministros de productos alimenticios y piensos,7406.27
2022,ESCOLA D'ESTIU,Trab.por ot. empr.: Estudios y trabajos técnicos,552.0
2022,ESCOLA D'ESTIU,Transp. y comunic.: Otros serv. de transporte,637.65
2022,ESCOLA D'ESTIU,Transportes y comunicaciones: Parque Móvil,620.09
2022,ESCOLA D'ESTIU,Tributos de carácter local,180.65
2022,ETSI EDIFICACIÓN ,Gastos de viajes personal externo a la UPV,932.08
2022,ETSI EDIFICACIÓN ,Gastos diversos: Atenciones protoc. y represent.,127.42
2022,ETSI EDIFICACIÓN ,Suministros de otros productos,1.9
2022,ETSI EDIFICACIÓN ,Suministros de productos alimenticios y piensos,187.86
2022,FACULTAD DE ADMÓN Y DIREC DE EMPRESAS,Gastos de viajes por gestión y representación,5344.81
2022,FACULTAD DE ADMÓN Y DIREC DE EMPRESAS,Gastos diversos: Reuniones y conferencias (C.Insc),800.0
2022,FACULTAD DE ADMÓN Y DIREC DE EMPRESAS,Suministros de otros productos,21.22
2022,FACULTAD DE ADMÓN Y DIREC DE EMPRESAS,Transp. y comunic.: Otros serv. de transporte,67.55
2022,FACULTAD DE BELLAS ARTES,Gastos diversos: Atenciones protoc. y represent.,258.7
2022,FACULTAD DE BELLAS ARTES,Gastos diversos: Reuniones y conferencias (C.Insc),170.0
2022,FACULTAD DE BELLAS ARTES,Otros Gastos diversos,212.53
2022,FACULTAD DE BELLAS ARTES,Suministros de otros productos,34.32
2022,FACULTAD DE BELLAS ARTES,Transportes y comunicaciones: Correo y mensajería,137.06
2022,FACULTAD DE BELLAS ARTES,Tributos de carácter local,332.55
2022,GENERACION ESPONTANEA,Gastos Bancarios: Comisiones,31.0
2022,GENERACION ESPONTANEA,Gastos de viajes de alumnos,5095.0
2022,GENERACION ESPONTANEA,Gastos diversos: Reuniones y conferencias (C.Ins),4947.05
2022,GENERACION ESPONTANEA,Primas de seguros: De vehículos,297.61
2022,GENERACION ESPONTANEA,Suministros de otros productos,40.0
2022,GENERACION ESPONTANEA,Trabajos por otras empresas: Limpieza y aseo,170.01
2022,GENERACION ESPONTANEA,Trabajos por otras empresas: Otros,17242.77
2022,INSTITUTO NTC,Actos protocolarios y de representación,1226.56
2022,INSTITUTO NTC,"Dietas, locomoción y traslados",1648.58
2022,INSTITUTO NTC,Estudios y trabajos técnicos,1127.32
2022,INSTITUTO NTC,Gastos Bancarios: Comisiones,448.5
2022,INSTITUTO NTC,Reuniones y conferencias (Cuotas inscripción),9009.06
2022,INSTITUTO NTC,Suministros de material de laboratorio,16158.82
2022,INSTITUTO NTC,Trabajos por otras empresas: Otros,485.63
2022,INSTITUTO NTC,otros gastos diversos,8540.98
2022,IUM DE TECNOLOGIA QUIMICA,Actos protocolarios y de representación,9852.37
2022,IUM DE TECNOLOGIA QUIMICA,Conservación de otro inmovilizado material,26.98
2022,IUM DE TECNOLOGIA QUIMICA,Correo y mensajería,1040.54
2022,IUM DE TECNOLOGIA QUIMICA,"Dietas, locomoción y traslados",23985.08
2022,IUM DE TECNOLOGIA QUIMICA,Gastos Bancarios: Comisiones,33.0
2022,IUM DE TECNOLOGIA QUIMICA,Reuniones y conferencias (Cuotas inscripción),21983.11
2022,IUM DE TECNOLOGIA QUIMICA,Seguros de vehiculos,934.75
2022,IUM DE TECNOLOGIA QUIMICA,Servicios de transporte,81.23
2022,IUM DE TECNOLOGIA QUIMICA,Suministros de combustible,91.62
2022,IUM DE TECNOLOGIA QUIMICA,Suministros de material de laboratorio,17537.66
2022,IUM DE TECNOLOGIA QUIMICA,Suministros de material de limpieza,662.84
2022,IUM DE TECNOLOGIA QUIMICA,Suministros de otros productos,363.09
2022,IUM DE TECNOLOGIA QUIMICA,Trabajos por otras empresas: Otros,485.15
2022,IUM DE TECNOLOGIA QUIMICA,Tributos,134.98
2022,IUM DE TECNOLOGIA QUIMICA,otros gastos diversos,272.8
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,"Compras de prensa, revistas y public. periódicas",119.88
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Gastos de viajes personal externo a la UPV,470.0
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Gastos diversos: Atenciones protoc. y represent.,1400.0
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,"Gastos en viajes deportivos, culturales y sociales",2213.93
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Otros Gastos diversos,240.0
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Primas de seguros: De otros riesgos,450.0
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Suministros de otros productos,169.88
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Trab.por ot. empr.: Estudios y trabajos técnicos,839.4
2022,PROMOCIÓ Y NORMALITZACIÓ LINGÜÍSTICA,Trabajos por otras empresas: Otros,927.0
2022,PROMOCIÓN Y APOYO A INVESTIG Y TRANSFER,Trabajos por otras empresas: Otros,6914.91
2022,PROMOCIÓN Y APOYO A INVESTIG Y TRANSFER,otros gastos diversos,1562.67
